Sentence,Pattern Order,Chunks
The officer who our guilty door has guilty.,NP -> RC -> VP -> NP -> RC VP,"[(0, 2, 'NP'), (1, 8, 'NP -> RC VP'), (2, 3, 'NP'), (2, 3, 'RC'), (3, 6, 'NP'), (6, 8, 'VP'), (6, 8, 'RC')]"
The officer who our guilty door have guilty.,NP -> RC -> VP -> NP -> RC VP,"[(0, 2, 'NP'), (1, 8, 'NP -> RC VP'), (2, 3, 'NP'), (2, 3, 'RC'), (3, 6, 'NP'), (6, 8, 'VP'), (6, 8, 'RC')]"
The committee who our new soldier was new.,NP -> RC -> VP -> NP -> RC VP,"[(0, 2, 'NP'), (1, 8, 'NP -> RC VP'), (2, 3, 'NP'), (2, 3, 'RC'), (3, 6, 'NP'), (6, 8, 'VP'), (6, 8, 'RC')]"
The committee who our new soldier were new.,NP -> RC -> VP -> NP -> RC VP,"[(0, 2, 'NP'), (1, 8, 'NP -> RC VP'), (2, 3, 'NP'), (2, 3, 'RC'), (3, 6, 'NP'), (6, 8, 'VP'), (6, 8, 'RC')]"
The cabinet which our old soldier was old.,NP -> RC -> VP -> NP -> RC VP,"[(0, 2, 'NP'), (1, 8, 'NP -> RC VP'), (2, 3, 'NP'), (2, 3, 'RC'), (3, 6, 'NP'), (6, 8, 'VP'), (6, 8, 'RC')]"
The cabinet which our old soldier were old.,NP -> RC -> VP -> NP -> RC VP,"[(0, 2, 'NP'), (1, 8, 'NP -> RC VP'), (2, 3, 'NP'), (2, 3, 'RC'), (3, 6, 'NP'), (6, 8, 'VP'), (6, 8, 'RC')]"
The book that our ornate cabinets is ornate.,NP -> RC -> VP -> NP -> RC VP,"[(0, 2, 'NP'), (1, 8, 'NP -> RC VP'), (2, 3, 'RC'), (3, 6, 'NP'), (6, 8, 'VP'), (6, 8, 'RC')]"
The book that our ornate cabinets are ornate.,NP -> RC -> VP -> NP -> RC VP,"[(0, 2, 'NP'), (1, 8, 'NP -> RC VP'), (2, 3, 'RC'), (3, 6, 'NP'), (6, 8, 'VP'), (6, 8, 'RC')]"
The blankets which our Victorian table run Victorian.,NP -> RC -> VP -> NP -> RC VP,"[(0, 2, 'NP'), (1, 8, 'NP -> RC VP'), (2, 3, 'NP'), (2, 3, 'RC'), (3, 6, 'NP'), (6, 8, 'VP'), (6, 8, 'RC')]"
The blankets which our Victorian table runs Victorian.,NP -> RC -> VP -> NP -> RC VP,"[(0, 2, 'NP'), (1, 8, 'NP -> RC VP'), (2, 3, 'NP'), (2, 3, 'RC'), (3, 6, 'NP'), (6, 8, 'VP'), (6, 8, 'RC')]"
The books that our guilty committee are guilty.,NP -> RC -> VP -> NP -> RC VP,"[(0, 2, 'NP'), (1, 8, 'NP -> RC VP'), (2, 3, 'NP'), (2, 3, 'RC'), (3, 6, 'NP'), (6, 8, 'VP'), (6, 8, 'RC')]"
The books that our guilty committee is guilty.,NP -> RC -> VP -> NP -> RC VP,"[(0, 2, 'NP'), (1, 8, 'NP -> RC VP'), (2, 3, 'RC'), (3, 6, 'NP'), (6, 8, 'VP'), (6, 8, 'RC')]"
The windows who our Victorian staff are Victorian.,NP -> RC -> VP -> NP -> RC VP,"[(0, 2, 'NP'), (1, 8, 'NP -> RC VP'), (2, 3, 'NP'), (2, 3, 'RC'), (3, 6, 'NP'), (6, 8, 'VP'), (6, 8, 'RC')]"
The windows who our Victorian staff is Victorian.,NP -> RC -> VP -> NP -> RC VP,"[(0, 2, 'NP'), (1, 8, 'NP -> RC VP'), (2, 3, 'NP'), (2, 3, 'RC'), (3, 6, 'NP'), (6, 8, 'VP'), (6, 8, 'RC')]"
The doors that our innocent books speak innocent.,NP -> RC -> VP -> NP -> RC VP,"[(0, 2, 'NP'), (1, 8, 'NP -> RC VP'), (2, 3, 'NP'), (2, 3, 'RC'), (3, 6, 'NP'), (6, 8, 'VP'), (6, 8, 'RC')]"
The doors that our innocent books speaks innocent.,NP -> RC -> VP -> NP -> RC VP,"[(0, 2, 'NP'), (1, 8, 'NP -> RC VP'), (2, 3, 'NP'), (2, 3, 'RC'), (3, 6, 'NP'), (6, 8, 'VP'), (6, 8, 'RC')]"
The key that our late chairs jumps late.,NP -> VP -> NP -> RC VP -> RC,"[(0, 2, 'NP'), (1, 8, 'NP -> RC VP'), (3, 6, 'NP'), (6, 8, 'VP'), (6, 8, 'RC')]"
The key that our late chairs jump late.,NP -> NP -> RC VP -> RC,"[(0, 2, 'NP'), (1, 8, 'NP -> RC VP'), (3, 6, 'NP'), (6, 8, 'RC')]"
The officers that our missing teams have missing.,NP -> RC -> VP -> NP -> RC VP,"[(0, 2, 'NP'), (1, 8, 'NP -> RC VP'), (2, 3, 'NP'), (2, 3, 'RC'), (3, 6, 'NP'), (4, 5, 'VP'), (6, 7, 'VP'), (7, 8, 'VP'), (7, 8, 'RC')]"
The officers that our missing teams has missing.,NP -> RC -> VP -> NP -> RC VP,"[(0, 2, 'NP'), (1, 8, 'NP -> RC VP'), (2, 3, 'NP'), (2, 3, 'RC'), (3, 6, 'NP'), (4, 5, 'VP'), (6, 7, 'VP'), (7, 8, 'VP'), (7, 8, 'RC')]"
The cabinet which our old soldiers has old.,NP -> RC -> VP -> NP -> RC VP,"[(0, 2, 'NP'), (1, 8, 'NP -> RC VP'), (2, 3, 'NP'), (2, 3, 'RC'), (3, 6, 'NP'), (6, 8, 'VP'), (6, 8, 'RC')]"
The cabinet which our old soldiers have old.,NP -> RC -> VP -> NP -> RC VP,"[(0, 2, 'NP'), (1, 8, 'NP -> RC VP'), (2, 3, 'NP'), (2, 3, 'RC'), (3, 6, 'NP'), (6, 8, 'VP'), (6, 8, 'RC')]"
The staff which our Victorian chairs speaks Victorian.,NP -> RC -> VP -> NP -> RC VP,"[(0, 2, 'NP'), (1, 8, 'NP -> RC VP'), (2, 3, 'NP'), (2, 3, 'RC'), (3, 6, 'NP'), (6, 8, 'VP'), (6, 8, 'RC'), (7, 8, 'NP')]"
The staff which our Victorian chairs speak Victorian.,NP -> RC -> VP -> NP -> RC VP,"[(0, 2, 'NP'), (1, 8, 'NP -> RC VP'), (2, 3, 'NP'), (2, 3, 'RC'), (3, 6, 'NP'), (6, 8, 'VP'), (6, 8, 'RC'), (7, 8, 'NP')]"
The windows which our late windows write late.,NP -> RC -> VP -> NP -> RC VP,"[(0, 2, 'NP'), (1, 8, 'NP -> RC VP'), (2, 3, 'NP'), (2, 3, 'RC'), (3, 6, 'NP'), (6, 8, 'VP'), (6, 8, 'RC')]"
The windows which our late windows writes late.,NP -> RC -> VP -> NP -> RC VP,"[(0, 2, 'NP'), (1, 8, 'NP -> RC VP'), (2, 3, 'NP'), (2, 3, 'RC'), (3, 6, 'NP'), (6, 8, 'VP'), (6, 8, 'RC')]"
The table who our old soldiers is old.,NP -> RC -> VP -> NP -> RC VP,"[(0, 2, 'NP'), (1, 8, 'NP -> RC VP'), (2, 3, 'NP'), (2, 3, 'RC'), (3, 6, 'NP'), (6, 8, 'VP'), (6, 8, 'RC')]"
The table who our old soldiers are old.,NP -> RC -> VP -> NP -> RC VP,"[(0, 2, 'NP'), (1, 8, 'NP -> RC VP'), (2, 3, 'NP'), (2, 3, 'RC'), (3, 6, 'NP'), (6, 8, 'VP'), (6, 8, 'RC')]"
The teams which our innocent cabinet were innocent.,NP -> RC -> VP -> NP -> RC VP,"[(0, 2, 'NP'), (1, 8, 'NP -> RC VP'), (2, 3, 'NP'), (2, 3, 'RC'), (3, 6, 'NP'), (6, 8, 'VP'), (6, 8, 'RC')]"
The teams which our innocent cabinet was innocent.,NP -> RC -> VP -> NP -> RC VP,"[(0, 2, 'NP'), (1, 8, 'NP -> RC VP'), (2, 3, 'NP'), (2, 3, 'RC'), (3, 6, 'NP'), (6, 8, 'VP'), (6, 8, 'RC')]"
The chair which our early tables writes early.,NP -> RC -> VP -> NP -> RC VP,"[(0, 2, 'NP'), (1, 8, 'NP -> RC VP'), (2, 3, 'NP'), (2, 3, 'RC'), (3, 6, 'NP'), (6, 8, 'VP'), (6, 8, 'RC')]"
The chair which our early tables write early.,NP -> RC -> VP -> NP -> RC VP,"[(0, 2, 'NP'), (1, 8, 'NP -> RC VP'), (2, 3, 'NP'), (2, 3, 'RC'), (3, 6, 'NP'), (6, 8, 'VP'), (6, 8, 'RC')]"
The committee that our ready soldiers has ready.,NP -> RC -> VP,"[(0, 2, 'NP'), (2, 3, 'NP'), (2, 3, 'RC'), (3, 6, 'NP'), (6, 7, 'VP')]"
The committee that our ready soldiers have ready.,NP -> RC -> VP -> NP -> RC VP,"[(0, 2, 'NP'), (1, 8, 'NP -> RC VP'), (2, 3, 'NP'), (2, 3, 'RC'), (3, 6, 'NP'), (6, 8, 'VP'), (6, 8, 'RC')]"
The committee which our damaged book was damaged.,NP -> RC -> VP -> NP -> RC VP,"[(0, 2, 'NP'), (1, 8, 'NP -> RC VP'), (2, 3, 'NP'), (2, 3, 'RC'), (3, 6, 'NP'), (4, 5, 'VP'), (6, 7, 'VP'), (7, 8, 'VP'), (7, 8, 'RC')]"
The committee which our damaged book were damaged.,NP -> RC -> VP -> NP -> RC VP,"[(0, 2, 'NP'), (1, 8, 'NP -> RC VP'), (2, 3, 'NP'), (2, 3, 'RC'), (3, 6, 'NP'), (4, 5, 'VP'), (6, 7, 'VP'), (7, 8, 'VP'), (7, 8, 'RC')]"
The report that our senior window writes senior.,NP -> VP -> NP -> RC VP -> RC,"[(0, 2, 'NP'), (1, 8, 'NP -> RC VP'), (3, 6, 'NP'), (6, 8, 'VP'), (6, 8, 'RC')]"
The report that our senior window write senior.,NP -> VP -> NP -> RC VP -> RC,"[(0, 2, 'NP'), (1, 8, 'NP -> RC VP'), (3, 6, 'NP'), (6, 8, 'VP'), (6, 8, 'RC')]"
The doors that our ready report run ready.,NP -> RC -> VP -> NP -> RC VP,"[(0, 2, 'NP'), (1, 8, 'NP -> RC VP'), (2, 3, 'NP'), (2, 3, 'RC'), (3, 6, 'NP'), (6, 8, 'VP'), (6, 8, 'RC')]"
The doors that our ready report runs ready.,NP -> RC -> VP -> NP -> RC VP,"[(0, 2, 'NP'), (1, 8, 'NP -> RC VP'), (2, 3, 'NP'), (2, 3, 'RC'), (3, 6, 'NP'), (6, 8, 'VP'), (6, 8, 'RC')]"
The key which our ready soldiers writes ready.,NP -> RC -> VP -> NP -> RC VP,"[(0, 2, 'NP'), (1, 8, 'NP -> RC VP'), (2, 3, 'NP'), (2, 3, 'RC'), (3, 6, 'NP'), (6, 8, 'VP'), (6, 8, 'RC')]"
The key which our ready soldiers write ready.,NP -> RC -> VP -> NP -> RC VP,"[(0, 2, 'NP'), (1, 8, 'NP -> RC VP'), (2, 3, 'NP'), (2, 3, 'RC'), (3, 6, 'NP'), (6, 8, 'VP'), (6, 8, 'RC')]"
The staff that our late windows was late.,NP -> RC -> VP -> NP -> RC VP,"[(0, 2, 'NP'), (1, 8, 'NP -> RC VP'), (2, 3, 'RC'), (3, 6, 'NP'), (6, 8, 'VP'), (6, 8, 'RC')]"
The staff that our late windows were late.,NP -> RC -> VP -> NP -> RC VP,"[(0, 2, 'NP'), (1, 8, 'NP -> RC VP'), (2, 3, 'RC'), (3, 6, 'NP'), (6, 8, 'VP'), (6, 8, 'RC')]"
The tables which our old soldiers were old.,NP -> RC -> VP -> NP -> RC VP,"[(0, 2, 'NP'), (1, 8, 'NP -> RC VP'), (2, 3, 'NP'), (2, 3, 'RC'), (3, 6, 'NP'), (6, 8, 'VP'), (6, 8, 'RC')]"
The tables which our old soldiers was old.,NP -> RC -> VP -> NP -> RC VP,"[(0, 2, 'NP'), (1, 8, 'NP -> RC VP'), (2, 3, 'NP'), (2, 3, 'RC'), (3, 6, 'NP'), (6, 8, 'VP'), (6, 8, 'RC')]"
The teams who our important teams are important.,NP -> RC -> VP -> NP -> RC VP,"[(0, 2, 'NP'), (1, 8, 'NP -> RC VP'), (2, 3, 'NP'), (2, 3, 'RC'), (3, 6, 'NP'), (6, 8, 'VP'), (6, 8, 'RC')]"
The teams who our important teams is important.,NP -> RC -> VP -> NP -> RC VP,"[(0, 2, 'NP'), (1, 8, 'NP -> RC VP'), (2, 3, 'NP'), (2, 3, 'RC'), (3, 6, 'NP'), (6, 8, 'VP'), (6, 8, 'RC')]"
The team who our old reports has old.,NP -> RC -> VP -> NP -> RC VP,"[(0, 2, 'NP'), (1, 8, 'NP -> RC VP'), (2, 3, 'NP'), (2, 3, 'RC'), (3, 6, 'NP'), (6, 8, 'VP'), (6, 8, 'RC')]"
The team who our old reports have old.,NP -> RC -> VP -> NP -> RC VP,"[(0, 2, 'NP'), (1, 8, 'NP -> RC VP'), (2, 3, 'NP'), (2, 3, 'RC'), (3, 6, 'NP'), (6, 8, 'VP'), (6, 8, 'RC')]"
The windows which our ready keys speak ready.,NP -> RC -> VP -> NP -> RC VP,"[(0, 2, 'NP'), (1, 8, 'NP -> RC VP'), (2, 3, 'NP'), (2, 3, 'RC'), (3, 6, 'NP'), (6, 8, 'VP'), (6, 8, 'RC')]"
The windows which our ready keys speaks ready.,NP -> RC -> VP -> NP -> RC VP,"[(0, 2, 'NP'), (1, 8, 'NP -> RC VP'), (2, 3, 'NP'), (2, 3, 'RC'), (3, 6, 'NP'), (6, 8, 'VP'), (6, 8, 'RC')]"
The blankets who our early books jump early.,NP -> RC -> VP -> NP -> RC VP,"[(0, 2, 'NP'), (1, 8, 'NP -> RC VP'), (2, 3, 'NP'), (2, 3, 'RC'), (3, 6, 'NP'), (6, 8, 'VP'), (6, 8, 'RC')]"
The blankets who our early books jumps early.,NP -> RC -> VP -> NP -> RC VP,"[(0, 2, 'NP'), (1, 8, 'NP -> RC VP'), (2, 3, 'NP'), (2, 3, 'RC'), (3, 6, 'NP'), (6, 8, 'VP'), (6, 8, 'RC')]"
The staff that our early tables speaks early.,NP -> RC -> VP -> NP -> RC VP,"[(0, 2, 'NP'), (1, 8, 'NP -> RC VP'), (2, 3, 'NP'), (2, 3, 'RC'), (3, 6, 'NP'), (6, 8, 'VP'), (6, 8, 'RC')]"
The staff that our early tables speak early.,NP -> RC -> VP -> NP -> RC VP,"[(0, 2, 'NP'), (1, 8, 'NP -> RC VP'), (2, 3, 'NP'), (2, 3, 'RC'), (3, 6, 'NP'), (6, 8, 'VP'), (6, 8, 'RC')]"
The team which our new keys writes new.,NP -> RC -> VP -> NP -> RC VP,"[(0, 2, 'NP'), (1, 8, 'NP -> RC VP'), (2, 3, 'NP'), (2, 3, 'RC'), (3, 6, 'NP'), (6, 8, 'VP'), (6, 8, 'RC')]"
The team which our new keys write new.,NP -> RC -> VP -> NP -> RC VP,"[(0, 2, 'NP'), (1, 8, 'NP -> RC VP'), (2, 3, 'NP'), (2, 3, 'RC'), (3, 6, 'NP'), (6, 8, 'VP'), (6, 8, 'RC')]"
The window that our guilty cabinets speaks guilty.,NP -> VP -> NP -> RC VP -> RC,"[(0, 2, 'NP'), (1, 8, 'NP -> RC VP'), (3, 6, 'NP'), (6, 8, 'VP'), (6, 8, 'RC')]"
The window that our guilty cabinets speak guilty.,NP -> VP -> NP -> RC VP -> RC,"[(0, 2, 'NP'), (1, 8, 'NP -> RC VP'), (3, 6, 'NP'), (6, 8, 'VP'), (6, 8, 'RC')]"
The blankets which our Victorian books read Victorian.,NP -> RC -> VP -> NP -> RC VP,"[(0, 2, 'NP'), (1, 8, 'NP -> RC VP'), (2, 3, 'NP'), (2, 3, 'RC'), (3, 6, 'NP'), (6, 8, 'VP'), (6, 8, 'RC'), (7, 8, 'NP')]"
The blankets which our Victorian books reads Victorian.,NP -> RC -> VP -> NP -> RC VP,"[(0, 2, 'NP'), (1, 8, 'NP -> RC VP'), (2, 3, 'NP'), (2, 3, 'RC'), (3, 6, 'NP'), (6, 8, 'VP'), (6, 8, 'RC'), (7, 8, 'NP')]"
The table that our senior tables reads senior.,NP -> VP -> NP -> RC VP -> RC,"[(0, 2, 'NP'), (1, 8, 'NP -> RC VP'), (3, 6, 'NP'), (6, 8, 'VP'), (6, 8, 'RC')]"
The table that our senior tables read senior.,NP -> VP -> NP -> RC VP -> RC,"[(0, 2, 'NP'), (1, 8, 'NP -> RC VP'), (3, 6, 'NP'), (6, 8, 'VP'), (6, 8, 'RC')]"
The cabinets who our late doors were late.,NP -> RC -> VP -> NP -> RC VP,"[(0, 2, 'NP'), (1, 8, 'NP -> RC VP'), (2, 3, 'NP'), (2, 3, 'RC'), (3, 6, 'NP'), (6, 8, 'VP'), (6, 8, 'RC')]"
The cabinets who our late doors was late.,NP -> RC -> VP -> NP -> RC VP,"[(0, 2, 'NP'), (1, 8, 'NP -> RC VP'), (2, 3, 'NP'), (2, 3, 'RC'), (3, 6, 'NP'), (6, 8, 'VP'), (6, 8, 'RC')]"
The chairs which our early team are early.,NP -> RC -> VP -> NP -> RC VP,"[(0, 2, 'NP'), (1, 8, 'NP -> RC VP'), (2, 3, 'NP'), (2, 3, 'RC'), (3, 6, 'NP'), (6, 8, 'VP'), (6, 8, 'RC')]"
The chairs which our early team is early.,NP -> RC -> VP -> NP -> RC VP,"[(0, 2, 'NP'), (1, 8, 'NP -> RC VP'), (2, 3, 'NP'), (2, 3, 'RC'), (3, 6, 'NP'), (6, 8, 'VP'), (6, 8, 'RC')]"
The committee who our important windows speaks important.,NP -> RC -> VP -> NP -> RC VP,"[(0, 2, 'NP'), (1, 8, 'NP -> RC VP'), (2, 3, 'NP'), (2, 3, 'RC'), (3, 6, 'NP'), (6, 8, 'VP'), (6, 8, 'RC')]"
The committee who our important windows speak important.,NP -> RC -> VP -> NP -> RC VP,"[(0, 2, 'NP'), (1, 8, 'NP -> RC VP'), (2, 3, 'NP'), (2, 3, 'RC'), (3, 6, 'NP'), (6, 8, 'VP'), (6, 8, 'RC')]"
The doors which our late cabinet jump late.,NP -> NP -> RC VP -> RC,"[(0, 2, 'NP'), (1, 8, 'NP -> RC VP'), (2, 3, 'NP'), (2, 3, 'RC'), (6, 3, 'NP -> RC VP'), (6, 8, 'RC')]"
The doors which our late cabinet jumps late.,NP -> RC -> VP -> NP -> RC VP,"[(0, 2, 'NP'), (1, 8, 'NP -> RC VP'), (2, 3, 'NP'), (2, 3, 'RC'), (3, 6, 'NP'), (6, 8, 'VP'), (6, 8, 'RC')]"
The committee that our innocent key speaks innocent.,NP -> VP -> NP -> RC VP -> RC,"[(0, 2, 'NP'), (1, 8, 'NP -> RC VP'), (3, 6, 'NP'), (6, 8, 'VP'), (6, 8, 'RC')]"
The committee that our innocent key speak innocent.,NP -> VP -> NP -> RC VP -> RC,"[(0, 2, 'NP'), (1, 8, 'NP -> RC VP'), (6, 7, 'VP'), (7, 8, 'RC')]"
The table that our ornate blanket writes ornate.,NP -> VP -> NP -> RC VP -> RC,"[(0, 2, 'NP'), (1, 7, 'NP -> RC VP'), (3, 6, 'NP'), (6, 7, 'VP'), (6, 7, 'RC')]"
The table that our ornate blanket write ornate.,NP -> VP -> NP -> RC VP -> RC,"[(0, 2, 'NP'), (1, 8, 'NP -> RC VP'), (3, 6, 'NP'), (6, 7, 'VP'), (7, 8, 'RC')]"
The window who our late chairs was late.,NP -> RC -> VP -> NP -> RC VP,"[(0, 2, 'NP'), (1, 8, 'NP -> RC VP'), (2, 3, 'NP'), (2, 3, 'RC'), (3, 6, 'NP'), (6, 8, 'VP'), (6, 8, 'RC')]"
The window who our late chairs were late.,NP -> RC -> VP -> NP -> RC VP,"[(0, 2, 'NP'), (1, 8, 'NP -> RC VP'), (2, 3, 'NP'), (2, 3, 'RC'), (3, 6, 'NP'), (6, 8, 'VP'), (6, 8, 'RC')]"
The book which our damaged blanket reads damaged.,NP -> NP -> RC VP -> RC -> VP,"[(0, 2, 'NP'), (1, 8, 'NP -> RC VP'), (2, 3, 'NP'), (2, 3, 'RC'), (4, 5, 'VP'), (6, 3, 'NP -> RC VP'), (6, 8, 'RC'), (7, 8, 'VP')]"
The book which our damaged blanket read damaged.,NP -> NP -> RC VP -> RC -> VP,"[(0, 2, 'NP'), (1, 7, 'NP -> RC VP'), (2, 3, 'NP'), (2, 3, 'RC'), (4, 5, 'VP'), (6, 3, 'NP -> RC VP'), (6, 7, 'RC'), (7, 10, 'VP')]"
The cabinet who our guilty soldiers reads guilty.,NP -> RC -> VP -> NP -> RC VP,"[(0, 2, 'NP'), (1, 8, 'NP -> RC VP'), (2, 3, 'NP'), (2, 3, 'RC'), (3, 6, 'NP'), (6, 8, 'VP'), (6, 8, 'RC')]"
The cabinet who our guilty soldiers read guilty.,NP -> RC -> VP -> NP -> RC VP,"[(0, 2, 'NP'), (1, 8, 'NP -> RC VP'), (2, 3, 'NP'), (2, 3, 'RC'), (3, 6, 'NP'), (6, 8, 'VP'), (6, 8, 'RC')]"
The soldier that our late officer is late.,NP -> VP -> NP -> RC VP -> RC,"[(0, 2, 'NP'), (1, 8, 'NP -> RC VP'), (3, 6, 'NP'), (6, 8, 'VP'), (6, 8, 'RC')]"
The soldier that our late officer are late.,NP -> VP -> NP -> RC VP -> RC,"[(0, 2, 'NP'), (1, 8, 'NP -> RC VP'), (3, 6, 'NP'), (6, 8, 'VP'), (6, 8, 'RC')]"
The books who our late team speak late.,NP -> RC -> VP -> NP -> RC VP,"[(0, 2, 'NP'), (1, 8, 'NP -> RC VP'), (2, 3, 'NP'), (2, 3, 'RC'), (3, 6, 'NP'), (6, 8, 'VP'), (6, 8, 'RC')]"
The books who our late team speaks late.,NP -> RC -> VP -> NP -> RC VP,"[(0, 2, 'NP'), (1, 8, 'NP -> RC VP'), (2, 3, 'NP'), (2, 3, 'RC'), (3, 6, 'NP'), (6, 8, 'VP'), (6, 8, 'RC')]"
The book which our ready soldier runs ready.,NP -> RC -> VP -> NP -> RC VP,"[(0, 2, 'NP'), (1, 8, 'NP -> RC VP'), (2, 3, 'NP'), (2, 3, 'RC'), (3, 6, 'NP'), (6, 8, 'VP'), (6, 8, 'RC')]"
The book which our ready soldier run ready.,NP -> RC -> VP -> NP -> RC VP,"[(0, 2, 'NP'), (1, 8, 'NP -> RC VP'), (2, 3, 'NP'), (2, 3, 'RC'), (3, 6, 'NP'), (6, 8, 'VP'), (6, 8, 'RC')]"
The windows that our early books speak early.,NP -> RC -> VP -> NP -> RC VP,"[(0, 2, 'NP'), (1, 8, 'NP -> RC VP'), (2, 3, 'NP'), (2, 3, 'RC'), (3, 6, 'NP'), (6, 8, 'VP'), (6, 8, 'RC')]"
The windows that our early books speaks early.,NP -> RC -> VP -> NP -> RC VP,"[(0, 2, 'NP'), (1, 8, 'NP -> RC VP'), (2, 3, 'NP'), (2, 3, 'RC'), (3, 6, 'NP'), (6, 8, 'VP'), (6, 8, 'RC')]"
The tables who our new keys jump new.,NP -> RC -> VP -> NP -> RC VP,"[(0, 2, 'NP'), (1, 8, 'NP -> RC VP'), (2, 3, 'NP'), (2, 3, 'RC'), (3, 6, 'NP'), (6, 8, 'VP'), (6, 8, 'RC')]"
The tables who our new keys jumps new.,NP -> RC -> VP -> NP -> RC VP,"[(0, 2, 'NP'), (1, 8, 'NP -> RC VP'), (2, 3, 'NP'), (2, 3, 'RC'), (3, 6, 'NP'), (6, 8, 'VP'), (6, 8, 'RC')]"
The blanket that our late report was late.,NP -> RC -> VP -> NP -> RC VP,"[(0, 2, 'NP'), (1, 8, 'NP -> RC VP'), (2, 3, 'RC'), (3, 6, 'NP'), (6, 8, 'VP'), (6, 8, 'RC')]"
The blanket that our late report were late.,NP -> RC -> VP -> NP -> RC VP,"[(0, 2, 'NP'), (1, 8, 'NP -> RC VP'), (2, 3, 'RC'), (3, 6, 'NP'), (6, 8, 'VP'), (6, 8, 'RC')]"
The teams that our old soldiers write old.,NP -> RC -> VP -> NP -> RC VP,"[(0, 2, 'NP'), (1, 8, 'NP -> RC VP'), (2, 3, 'NP'), (2, 3, 'RC'), (3, 6, 'NP'), (6, 8, 'VP'), (6, 8, 'RC')]"
The teams that our old soldiers writes old.,NP -> RC -> VP -> NP -> RC VP,"[(0, 2, 'NP'), (1, 8, 'NP -> RC VP'), (2, 3, 'NP'), (2, 3, 'RC'), (3, 6, 'NP'), (6, 8, 'VP'), (6, 8, 'RC')]"
The key that our missing doors has missing.,NP -> VP -> NP -> RC VP -> RC,"[(0, 2, 'NP'), (1, 8, 'NP -> RC VP'), (3, 6, 'NP'), (4, 5, 'VP'), (6, 7, 'VP'), (7, 8, 'VP'), (7, 8, 'RC')]"
The key that our missing doors have missing.,NP -> VP -> NP -> RC VP -> RC,"[(0, 2, 'NP'), (1, 8, 'NP -> RC VP'), (3, 6, 'NP'), (4, 5, 'VP'), (6, 7, 'VP'), (7, 8, 'VP'), (7, 8, 'RC')]"
The officer that our damaged staff writes damaged.,NP -> VP -> NP -> RC VP -> RC,"[(0, 2, 'NP'), (1, 8, 'NP -> RC VP'), (3, 6, 'NP'), (4, 5, 'VP'), (6, 8, 'VP'), (6, 8, 'RC'), (7, 8, 'VP')]"
The officer that our damaged staff write damaged.,NP -> VP -> NP -> RC VP -> RC,"[(0, 2, 'NP'), (1, 7, 'NP -> RC VP'), (3, 6, 'NP'), (4, 5, 'VP'), (6, 7, 'VP'), (6, 7, 'RC'), (7, 10, 'VP')]"
The doors who our old soldier jump old.,NP -> RC -> VP -> NP -> RC VP,"[(0, 2, 'NP'), (1, 8, 'NP -> RC VP'), (2, 3, 'NP'), (2, 3, 'RC'), (3, 6, 'NP'), (6, 8, 'VP'), (6, 8, 'RC')]"
The doors who our old soldier jumps old.,NP -> RC -> VP -> NP -> RC VP,"[(0, 2, 'NP'), (1, 8, 'NP -> RC VP'), (2, 3, 'NP'), (2, 3, 'RC'), (3, 6, 'NP'), (6, 8, 'VP'), (6, 8, 'RC')]"
The report who our ornate tables jumps ornate.,NP -> RC -> VP -> NP -> RC VP,"[(0, 2, 'NP'), (1, 7, 'NP -> RC VP'), (2, 3, 'NP'), (2, 3, 'RC'), (3, 6, 'NP'), (6, 7, 'VP'), (6, 7, 'RC'), (7, 10, 'VP')]"
The report who our ornate tables jump ornate.,NP -> NP -> RC VP -> RC,"[(0, 2, 'NP'), (1, 7, 'NP -> RC VP'), (2, 3, 'NP'), (2, 3, 'RC'), (3, 6, 'NP'), (6, 3, 'NP -> RC VP'), (6, 7, 'RC')]"
The chairs which our early blanket speak early.,NP -> RC -> VP -> NP -> RC VP,"[(0, 2, 'NP'), (1, 8, 'NP -> RC VP'), (2, 3, 'NP'), (2, 3, 'RC'), (3, 6, 'NP'), (6, 8, 'VP'), (6, 8, 'RC')]"
The chairs which our early blanket speaks early.,NP -> RC -> VP -> NP -> RC VP,"[(0, 2, 'NP'), (1, 8, 'NP -> RC VP'), (2, 3, 'NP'), (2, 3, 'RC'), (3, 6, 'NP'), (6, 8, 'VP'), (6, 8, 'RC')]"
The soldier who our early soldiers reads early.,NP -> RC -> VP -> NP -> RC VP,"[(0, 2, 'NP'), (1, 8, 'NP -> RC VP'), (2, 3, 'NP'), (2, 3, 'RC'), (3, 6, 'NP'), (6, 8, 'VP'), (6, 8, 'RC')]"
The soldier who our early soldiers read early.,NP -> RC -> VP -> NP -> RC VP,"[(0, 2, 'NP'), (1, 8, 'NP -> RC VP'), (2, 3, 'NP'), (2, 3, 'RC'), (3, 6, 'NP'), (6, 8, 'VP'), (6, 8, 'RC')]"
The blankets who our early officer read early.,NP -> RC -> VP -> NP -> RC VP,"[(0, 2, 'NP'), (1, 8, 'NP -> RC VP'), (2, 3, 'NP'), (2, 3, 'RC'), (3, 6, 'NP'), (6, 8, 'VP'), (6, 8, 'RC')]"
The blankets who our early officer reads early.,NP -> RC -> VP -> NP -> RC VP,"[(0, 2, 'NP'), (1, 8, 'NP -> RC VP'), (2, 3, 'NP'), (2, 3, 'RC'), (3, 6, 'NP'), (6, 8, 'VP'), (6, 8, 'RC')]"
